UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
The Shepherd.,@Rev09967646,2020-08-26T12:53:25.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaO God have mercy",,,,,[],https://twitter.com/Rev09967646/status/1298604462815285253
frank,@fkirimi,2020-08-26T09:55:55.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmadonations coming when malaria is getting instinct in kenya. missed priorities",,,,,[],https://twitter.com/fkirimi/status/1298559793267974144
Riaktta,@AmianiAmos,2020-08-26T06:23:00.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaInject the entire legislature, cabinet, and presidency.",☣,,,2,[],https://twitter.com/AmianiAmos/status/1298506210434572288
Ann Kariuki,@awkariuki,2020-08-26T09:36:58.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaIt will be stolen and sold to neighboring countries. 
@MOH_Kenya
 is just a warehouse.",,,,,[],https://twitter.com/awkariuki/status/1298555024902172674
Rotich,@kipsongokkibet,2020-08-26T09:50:30.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaCould I be given tender to supply the same to the government with slightly a higher price?",,,,,[],https://twitter.com/kipsongokkibet/status/1298558429057998851
Rafael Kinyili,@rafael_kinyili,2020-08-26T10:02:28.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmachina, if you care about Africa, stop watering this corruption. we can do without you only if these public servants started utilising the resources we have without stealing. 
stop encouraging them to steal.",,,,,[],https://twitter.com/rafael_kinyili/status/1298561441633652739
Ondijoh Faulu,@Ondijoh,2020-08-26T11:24:14.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaWhere is 72.27 billion?",,,,1,[],https://twitter.com/Ondijoh/status/1298582020549943297
E=mc²(s),@Clements_malit,2020-08-26T10:14:12.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmasomeone is about to pocket a cool Kshs 73 million. Don't these donors read the news from this country ama wao pia wanapata kickbacks after ""donating""?",,1,,,[],https://twitter.com/Clements_malit/status/1298564393412722688
Jerracho,@SkulbouyU,2020-08-26T09:56:06.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaChinese virus",,,,,[],https://twitter.com/SkulbouyU/status/1298559841590480896
™خالد,@5aledUtd,2020-08-26T09:32:27.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaAre they going to be sold in TZ too? ",💀 💀,,,,[],https://twitter.com/5aledUtd/status/1298553889193680897
Lakti,@Arap_solit,2020-08-26T09:49:01.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaWhere have the billions disappeared to? Lol!",,,,2,[],https://twitter.com/Arap_solit/status/1298558055731404801
Monicatwit,@MonicavanDelden,2020-08-26T23:15:33.000Z,Fosun Pharma aims to bring German partner’s Covid-19 vaccine to China by year-end http://dlvr.it/RfQGhY #CoronavirusChina #CoronavirusHongKong,,,1,,['https://pbs.twimg.com/media/EgYgRXFUcAIU_T9?format=jpg&name=small'],https://twitter.com/MonicavanDelden/status/1298761026842714112
Johnson Read,@itsjohnsonread,2020-08-26T09:52:00.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaJust about the same amount Obado & Children are suspected to have stolen. Thankfully its not money that has been donated to you guys - thieves from the other side - well, hopefully you do not sell them to some pharmacy in River rd. or Kariokor in TZ.",,1,,1,[],https://twitter.com/itsjohnsonread/status/1298558809082859520
Oslov,@geoffrey_osoro,2020-08-26T10:35:52.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaGuess we'll need 100M budget to send the drug to the counties or for KEMSA to buy it.
No??",,,,,[],https://twitter.com/geoffrey_osoro/status/1298569847169789952
Ken Aseka,@KenAseka,2020-08-26T09:48:57.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaYou are telling China, the government of Kenya is used to Billions. What is 73M after all?",,,,,[],https://twitter.com/KenAseka/status/1298558041583955969
Munene,@naitwa_munesh,2020-08-26T13:12:26.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaWe all know how this story ends!",,,,,[],https://twitter.com/naitwa_munesh/status/1298609249896075265
αуαтσℓℓα,@EricAshanda,2020-08-26T09:52:12.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaAlready approx ksh 69 billion gone already",,,,,[],https://twitter.com/EricAshanda/status/1298558859473190913
Kiarie,@KiarieWaNjenga,2020-08-26T10:00:17.000Z,"回复 
@itsjohnsonread
 @MOH_Kenya
 和 
@fosunpharmaThey will still come up with companies that will sell them back to the government",💀,,,,[],https://twitter.com/KiarieWaNjenga/status/1298560891844263937
OBASH,@ObashNLM,2020-08-26T10:23:45.000Z,"回复 
@Clements_malit
 @MOH_Kenya
 和 
@fosunpharmaI wonder",🤝,,,,[],https://twitter.com/ObashNLM/status/1298566796405080065
Joseph Magero,@Josephmagero,2020-08-26T09:49:57.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaWere the drugs about to expire ? Or do these donations have ulterior motives ? ",🤔,,,,[],https://twitter.com/Josephmagero/status/1298558293728792576
maina,@mainat,2020-08-26T11:09:49.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharma73bn? Are they expired drugs?",,,,,[],https://twitter.com/mainat/status/1298578390165880833
JAMES,@JamesMwadeghu,2020-08-26T10:02:24.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaThis is brilliant, and very much welcome. Pass our regards and gratitude to FOSUN PHARMA, We say asante sana!",,,,1,[],https://twitter.com/JamesMwadeghu/status/1298561426173419521
Blue Earnings Releases & News,@blue_pr_news,2020-08-26T15:41:28.000Z,"$2196 Fosun Pharma Announces 2020 Interim Results #EarningsFosun Pharma Announces 2020 Interim Results
The Net Profit Attributable to Shareholders Increased 131 as Compared to the Same Period in 2019 with Innovation Transformation and Integrated Operation Actively Promoted
blueequity.io",,,,,[],https://twitter.com/blue_pr_news/status/1298646753176989697
"Africa Today News, New York",@atndaily,2020-08-26T16:53:15.000Z,"Chinese pharmaceutical company, Fosun Pharma, on Tuesday, donated anti-malaria drugs to Kenya’s Health Ministry to boost the war against the tropical disease.
Read More:Chinese Firm Donates Anti-Malaria Drugs To Kenya - Africa Daily News
Chinese pharmaceutical company, Fosun Pharma, on Tuesday, donated anti-malaria drugs to Kenya’s Health Ministry to boost the war against the tropical disease.
africadailynews.net",,,,,[],https://twitter.com/atndaily/status/1298664818782744578
DANKEVIN,@DANKEVI75856116,2020-08-26T09:39:00.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaWe are great full to FOSUN PHARMA and we are highly appreciated their donations, now will poor Kenyans get these drugs at their nearest hospitals or they will buy them from the individuals pharmacies? Kenya! Kenya! My mother land.",,,,,[],https://twitter.com/DANKEVI75856116/status/1298555538238734336
Omar Bond,@AstronautKE,2020-08-26T11:10:52.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaGoing, going.....gone .....",,,,,[],https://twitter.com/AstronautKE/status/1298578653400440832
Tribezy,@kenxstar,2020-08-26T12:12:59.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharma73 billion ?????",,,,,[],https://twitter.com/kenxstar/status/1298594286326480899
News Central TV,@NewsCentralTV,2020-08-26T10:06:02.000Z,"#Chinese pharmaceutical company, #FosunPharma has donated anti-malaria drugs to #Kenya’s Health Ministry to boost the war against the tropical disease.Kenya receives anti-malaria drugs donation
Chinese pharmaceutical company, Fosun Pharma, on Tuesday, donated anti-malaria drugs to Kenya’s Health Ministry to boost the war against the tropical disease. Malaria remains the leading cause of...
newscentral.africa",,,,,[],https://twitter.com/NewsCentralTV/status/1298562338153529344
Stigmabase | DIV,@PairsonnalitesA,2020-08-26T08:19:05.000Z,Fighting Stigma :  Chinese firm donates anti-malaria drugs to Kenya: 26 (Xinhua) -- Chinese pharmaceutical company Fosun Pharma on ... of death among pregnant women and children below five years in the country. http://dlvr.it/RfMhTS,,,,,[],https://twitter.com/PairsonnalitesA/status/1298535424407740416
Kenyans.co.ke,@Kenyans,2020-08-26T04:15:00.000Z,"On Tuesday, August 25, Fosun Pharma, a Chinese pharmaceutical company donated Antimalarial drugs worth Ksh73 billion to Kenya's Ministry of Health.China's Ksh73B Gift to Kenyan Govt
However, Since the Covid-19 pandemic struck, the number has reduced to about 100,000 weekly treatments for...
kenyans.co.ke",,7,6,29,['https://pbs.twimg.com/card_img/1356878603624013824/SyN2Kjk4?format=jpg&name=small'],https://twitter.com/Kenyans/status/1298473997781303298
KingShamala©,@king_shamala,2020-08-26T09:45:48.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaAyaa..warra thiiss...so balance imeenda wapi?",,,,,[],https://twitter.com/king_shamala/status/1298557247480627200
Eddy Martin,@EddyMartinJnr,2020-08-26T09:47:14.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaYaani hivo tu ndio tumetokwa over 72 billion",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1298557559025086464/pu/img/dFT4W7WuPnpPCO-p.jpg'],https://twitter.com/EddyMartinJnr/status/1298557609331560449
willis amollo,@amollowillis,2020-08-26T09:53:41.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaSimuibe hata hio",,,,,[],https://twitter.com/amollowillis/status/1298559230853746688
Coldwhiskey,@OchiengOwac,2020-08-26T09:51:35.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaHata hizo mpeleke Tz",,,,,[],https://twitter.com/OchiengOwac/status/1298558701628948483
SulPhire,@outshalla,2020-08-26T11:08:35.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaHaziyuko",😂 😂 😂,,,,[],https://twitter.com/outshalla/status/1298578082014601217
#CongoIsBleeding,@Komboray,2020-08-26T11:20:50.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharma73B???",,,,,[],https://twitter.com/Komboray/status/1298581163469144065
W,@w3p_s,2020-08-26T09:31:51.000Z,"回复 
@MOH_Kenya
 和 
@fosunpharmaHio itaibwa lini",,,,,[],https://twitter.com/w3p_s/status/1298553738072735744
SeYDuNa,@SeYDuNa_21,2020-08-26T11:19:45.000Z,"回复 
@SeYDuNa_2115-
Bu 29 aday ASI arasinda
sadece 3 tanesi Asamalari basariyla gecebilmis

Birincisi; Moderna/NiAiD

ASI Platformu : RNA
Aday ASI Tipi: Kapsüllenmis mRNA
Doz Sayisi: 2
Dozlarin Zamanlamasi :0,28 gün
Yan Etkileri :Ates/Yorgunluk/Bas Agrisi/Kas Agrisi ve Enjeksiyon bölgesinde agri",,1,4,16,"['https://pbs.twimg.com/media/EgV76IDWsAIYM3P?format=jpg&name=small', 'https://pbs.twimg.com/media/EgV76IIX0AA82GR?format=jpg&name=small']",https://twitter.com/SeYDuNa_21/status/1298580890092806149
SeYDuNa,@SeYDuNa_21,2020-08-26T11:24:14.000Z,"ikincisi: BioNTech/Fosun Pharma/Pfizer

ASI Platformu : RNA
Aday ASI Tipi : 3 LNP-mRNAs
Doz Sayisi : 2
Dozlarin Zamanlamasi : 0.28 gün

Yan Etkileri : Enjeksiyon bölgesinde agri/Yorgunluk/Bas Agrisi/Titreme/Kas ve Eklem agrisi/ve orta derecede Ates",,1,4,15,"['https://pbs.twimg.com/media/EgV8-oDWoAAwlUJ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EgV8-oDX0AEq0oB?format=jpg&name=360x360']",https://twitter.com/SeYDuNa_21/status/1298582018134073345
Reza Rastegar,@rastegar_reza,2020-08-27T15:22:44.000Z,"Fosun Pharma and its German partner #BNTX BioNTech have signed a letter of intent with a distributor for the supply of 10 million doses of vaccine, provided clinical trials prove successful",,,,,[],https://twitter.com/rastegar_reza/status/1299004426691239940
Billy,@DigiTech001,2020-08-27T06:57:33.000Z,"Chinese pharmaceutical company Fosun Pharma on Tuesday donated anti-malaria drugs to Kenya's health ministry to boost the war against the tropical disease that is the leading cause of death among pregnant women and children below five years in the country.
#Chinacares",,,,1,['https://pbs.twimg.com/media/EgaKAjIWkAEBHxQ?format=jpg&name=small'],https://twitter.com/DigiTech001/status/1298877294413590529
Captainturk,@Captainturk4,2020-08-27T12:37:44.000Z,"'Shanghai's Fosun Pharma on track to bring German partner's Covid-19 vaccine to China by year-end' -China's SCMP, From Earlier $BNTX https://pro.benzinga.com 
@benzingaBenzinga Pro | Fast Stock Market News
Benzinga Pro brings you fast stock market news and alerts. Get access to market-moving news and customizable research tools so you can make informed trades.
pro.benzinga.com",,,,1,[],https://twitter.com/Captainturk4/status/1298962902423138305
Reza Rastegar,@rastegar_reza,2020-08-27T15:25:13.000Z,"$BNTX Fosun Pharma, part of the Shanghai-based conglomerate Fosun International, in March obtained the licence from Mainz-based $BNTX BioNTech to exclusively develop and commercialise its mRNA Covid-19 vaccine products in main...RastaMan (@Rastegars) | Stocktwits
$BNTX Fosun Pharma, part of the Shanghai-based conglomerate Fosun International, in March obtained the licence from Mainz-based $BNTX BioNTech to exclusively develop and commercialise its mRNA...
stocktwits.com",,,,1,['https://pbs.twimg.com/card_img/1357323818612764673/lkzS9axp?format=png&name=240x240'],https://twitter.com/rastegar_reza/status/1299005051810308098
GMPnews.Net,@GMPnewsNet,2020-08-27T09:29:08.000Z,"Fosun Pharma Donates Anti-malaria Drugs to Kenya https://gmpnews.net/2020/08/fosun-pharma-donates-anti-malaria-drugs-to-kenya/… via 
@GMP
 news 

#DrugExports #FosunPharma #malaria #GMPNewsFosun Pharma Donates Anti-malaria Drugs to Kenya
Chinese pharmaceutical company Fosun Pharma on August 25 donated anti-malaria drugs to Kenya's health ministry to boost the war against the tropical disease that is the leading cause of death amo
gmpnews.net",,,,,[],https://twitter.com/GMPnewsNet/status/1298915442480877568
SCMP News,@SCMPNews,2020-08-27T00:48:56.000Z,"Fosun Pharma aims to bring German partner’s #Covid19 vaccine to China by year-endFosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approved
Fosun earlier obtained the licence from Mainz-based BioNTech to exclusively develop and commercialise its mRNA Covid-19 vaccine products in China.
scmp.com",,1,5,7,['https://pbs.twimg.com/card_img/1357266752334409730/elemi0zK?format=jpg&name=small'],https://twitter.com/SCMPNews/status/1298784530472538112
Crwe World,@CrweWorld,2020-08-27T14:00:07.000Z,"Jacobson Pharma Collaborates with Fosun Pharma Group to Supply Potentially 10 Million Doses of BioNTech SE’s COVIDJacobson Pharma Collaborates with Fosun Pharma Group to Supply Potentially 10 Million Doses of...
HONG KONG, CHINA - Media OutReach - 27 August 2020 - Jacobson Pharma Corporation Limited (
crweworld.com",,,,,[],https://twitter.com/CrweWorld/status/1298983635006062595
Derek Bryant,@DerekJohnBryant,2020-08-27T14:13:31.000Z,"Fosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approvedFosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approved
Fosun earlier obtained the licence from Mainz-based BioNTech to exclusively develop and commercialise its mRNA Covid-19 vaccine products in China.
scmp.com",,,,,['https://pbs.twimg.com/card_img/1357266752334409730/elemi0zK?format=jpg&name=small'],https://twitter.com/DerekJohnBryant/status/1298987007633309704
Volker Schulz,@portefeuillefun,2020-08-27T12:46:37.000Z,"$BNTX $PFE. #BioNTech and #Fosun Pharma to Potentially Supply 10 Million Doses of BioNTech’s #BNT162 #mRNA-based #Vaccine Candidate Against SARS-CoV-2 to Hong Kong SAR https://biontechse.gcs-web.com/news-releases/news-release-details/biontech-and-fosun-pharma-potentially-supply-10-million-doses…. #BNT162b2 #SARSCoV2 #COVID19 #coronavirus #vaccinesBioNTech and Fosun Pharma to Potentially Supply 10 Million Doses of BioNTech’s BNT162 mRNA-based...
Mainz, Germany, and Shanghai, China, August 27, 2020 – BioNTech SE (Nasdaq: BNTX, “BioNTech” or “the Company”) and Shanghai Fosun Pharmaceutical (Group) Co., Ltd (“Fosun Pharma” or “Group”; Stock...
biontechse.gcs-web.com",,,,,[],https://twitter.com/portefeuillefun/status/1298965138326913025
Wang Feng 王丰,@ulywang,2020-08-27T12:35:31.000Z,Fosun Pharma says to provide 10m units of BioNTech's BNT162 vaccine to Hong Kong & Macau should the vaccine obtain regulator approval.,,,3,3,['https://pbs.twimg.com/media/EgbXXmcUwAEncZH?format=jpg&name=4096x4096'],https://twitter.com/ulywang/status/1298962345608097792
T ポイ活投資家（Tポイントで米国株ホイホイ買ってます,,2020-08-27T13:03:43.000Z,"コロナワクチン開発　第3臨床
[英]モデルナ＆[米]NIAID mRNA
[米]ファイザー＆[独]BioNTech＆ [中]Fosun Pharma mRNA
[米]J&J Vベクター
[中]Sinovac 不活化
[米]アストラゼネカ＆[米]Oxford Vベクター
[中]Wuhan＆sinopharm 不活化
[中]Beijing＆Sinopharm 不活化
[中]カンシノ Vベクター",,,,1,[],https://twitter.com/T66941994/status/1298969441049260032
ZdravMedInfo,@ZdravMedInfo,2020-08-27T20:10:31.000Z,BioNTech и Fosun Pharma заключили сделку на поставку 10 млн доз вакцины от COVID-19 http://zdravmedinfo.com/pharmnews.html?article=156828…,,,,1,[],https://twitter.com/ZdravMedInfo/status/1299076851508355073
Wouter Zwart NOS,@WouterZwart,2020-08-27T13:19:50.000Z,"Na succesvolle trials is het Duitse 
@BioNTech_Group
 voornemens om in partnerschap met het Chinese Fosun Pharma 10 miljoen doses van hun ontwikkelde vaccin tegen #COVID19 te leveren aan Macao en Hong Kong.BioNTech and Fosun Pharma to Potentially Supply 10 Million Doses of BioNTech’s BNT162 mRNA-based...
Mainz, Germany, and Shanghai, China, August 27, 2020 – BioNTech SE (Nasdaq: BNTX, “BioNTech” or “the Company”) and Shanghai Fosun Pharmaceutical (Group) Co., Ltd (“Fosun Pharma” or “Group”; Stock...
investors.biontech.de",,1,,1,[],https://twitter.com/WouterZwart/status/1298973499264917521
Reza Rastegar,@rastegar_reza,2020-08-27T15:25:31.000Z,"Fosun Pharma, part of the Shanghai-based conglomerate Fosun International, in March obtained the licence from Mainz-based #BNTX BioNTech to exclusively develop and commercialise its mRNA Covid-19 vaccine products in mainland China, Hong Kong, Macau and Taiwan. on.",,,,,[],https://twitter.com/rastegar_reza/status/1299005126909267968
acnnewswire,@acnnewswire,2020-08-27T12:55:32.000Z,Jacobson Pharma Collaborates with Fosun Pharma Group to Supply Potentially 10 Million Doses of BioNTech SE's COVID-19 Vaccine Candidate in Hong Kong and Macau http://dlvr.it/RfS8y9,,,,,[],https://twitter.com/acnnewswire/status/1298967385429250050
richert,@henririchert,2020-08-27T12:33:17.000Z,"Fosun Pharma aims to bring German partner’s Covid-19 vaccine to China by year-end https://scmp.com/business/companies/article/3099003/shanghais-fosun-pharma-track-bring-german-partners-covid-19?utm_source=Twitter&utm_medium=share_widget&utm_campaign=3099003… via 
@scmpnewsFosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approved
Fosun earlier obtained the licence from Mainz-based BioNTech to exclusively develop and commercialise its mRNA Covid-19 vaccine products in China.
scmp.com",,,,,['https://pbs.twimg.com/card_img/1357266752334409730/elemi0zK?format=jpg&name=small'],https://twitter.com/henririchert/status/1298961785270263809
Новости GMP,@GMPnewsRU,2020-08-27T15:17:30.000Z,BioNTech и Fosun Pharma заключили сделку на поставку 10 млн доз вакцины от COVID-19 - https://is.gd/ic5AWR,,,,,['https://pbs.twimg.com/media/Egb8ccLUEAA_Jf_?format=jpg&name=small'],https://twitter.com/GMPnewsRU/status/1299003110778482691
Eric Ng,@EricNgSCMP,2020-08-27T01:14:02.000Z,"Fosun Pharma aims to bring German partner’s Covid-19 vaccine to China by year-endFosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approved
Fosun earlier obtained the licence from Mainz-based BioNTech to exclusively develop and commercialise its mRNA Covid-19 vaccine products in China.
scmp.com",,,,,['https://pbs.twimg.com/card_img/1357266752334409730/elemi0zK?format=jpg&name=small'],https://twitter.com/EricNgSCMP/status/1298790844284039168
Newpaper24,@newpaper24,2020-08-27T04:02:37.000Z,Shanghai’s Fosun Pharma on track to bring German partner’s Covid-19 vaccine to China by year-end – NEWPAPER24 https://newpaper24.com/shanghais-fosun-pharma-on-track-to-bring-german-partners-covid-19-vaccine-to-china-by-year-end-newpaper24/…,,,,,[],https://twitter.com/newpaper24/status/1298833268889006081
ℰｖａgℯℓ lｓt ℴℱ t ℏℯ sℴǜ ℓ ℘ℴℯt℟ｙ ḿaｎ,@Realblack212,2020-08-27T00:38:56.000Z,"Fosun Pharma aims to bring German partner’s Covid-19 vaccine to China by year-endFosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approved
Fosun earlier obtained the licence from Mainz-based BioNTech to exclusively develop and commercialise its mRNA Covid-19 vaccine products in China.
scmp.com",,,,,['https://pbs.twimg.com/card_img/1357266752334409730/elemi0zK?format=jpg&name=small'],https://twitter.com/Realblack212/status/1298782010039660544
David Griffiths,@DavidGr07837209,2020-08-27T12:35:50.000Z,"Fosun Pharma aims to bring German partner’s Covid-19 vaccine to China by year-end https://scmp.com/business/companies/article/3099003/shanghais-fosun-pharma-track-bring-german-partners-covid-19?utm_source=Twitter&utm_medium=share_widget&utm_campaign=3099003… via 
@scmpnewsFosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approved
Fosun earlier obtained the licence from Mainz-based BioNTech to exclusively develop and commercialise its mRNA Covid-19 vaccine products in China.
scmp.com",,,,,['https://pbs.twimg.com/card_img/1357266752334409730/elemi0zK?format=jpg&name=small'],https://twitter.com/DavidGr07837209/status/1298962424393998338
Monicatwit,@MonicavanDelden,2020-08-27T00:17:04.000Z,Fosun Pharma aims to bring German partner’s Covid-19 vaccine to China by year-end,,,1,,[],https://twitter.com/MonicavanDelden/status/1298776509079891969
T ポイ活投資家（Tポイントで米国株ホイホイ買ってます,,2020-08-27T13:05:16.000Z,"臨床開始日
[英]モデルナ＆[米]NIAID 　7/27
[米]ファイザー＆[独]BioNTech＆ [中]Fosun Pharma 7/27
[米]J&J Vベクター　7月後半
[中]Sinovac 不活化　？
[米]アストラゼネカ＆[米]Oxford ？
[中]Wuhan＆sinopharm 7/8
[中]Beijing＆Sinopharm 7/8
[中]カンシノ Vベクター　＊軍で採用",,,,,[],https://twitter.com/T66941994/status/1298969832260476928
Em pla,@molotovmercer,2020-08-28T17:14:04.000Z,"#crisis #covid19 #vaccines #china #chinapharmaceuticals #chinavaccine #sinovac #cansinobiologics #sinopharm #fosunpharma #pfizer The Conversation US Mark GreevenInside the Chinese companies vying to produce the world's first coronavirus vaccine
A primer on Sinovac, Sinopharm and CanSino, and their prospects for achieving a world first for coronavirus.
theconversation.com",,,,,['https://pbs.twimg.com/card_img/1357075148516577281/_vYQ54HX?format=jpg&name=small'],https://twitter.com/molotovmercer/status/1299394833488977920
PharmaShots - Incisive news in 3 shots,@Pharmashot,2020-08-28T07:32:19.000Z,"BioNTech and Fosun Pharma to Supply ~10M Doses of COVID-19 Vaccine to Hong Kong and Macao 
@BioNTech_Group
 @fosunpharma
 
https://pharmashots.com/47176/biontech-and-fosun-pharma-to-supply-10m-doses-of-covid-19-vaccine-to-hong-kong-and-macao/…",,,,,['https://pbs.twimg.com/media/EgfbjT_UwAAmeCF?format=jpg&name=small'],https://twitter.com/Pharmashot/status/1299248432700223488
Africa Pharma News,@AfricaPharmNews,2020-08-28T01:21:13.000Z,"“Fosun Pharma not only established subsidiaries and developed its operating capability in mature markets, but also developed markets and production capacity through self-development and M&A in emerging markets such as Africa and India.”Fosun Pharma Announces 2020 Interim Results
/PRNewswire/ -- Shanghai Fosun Pharmaceutical (Group) Co., Ltd (""Fosun Pharma""; Stock Code: 600196.SH, 02196.HK), a leading healthcare group in China,...
prnewswire.com",,,,,[],https://twitter.com/AfricaPharmNews/status/1299155039303487488
Eric Ng,@EricNgSCMP,2020-08-28T06:54:09.000Z,"Fosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approvedFosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approved
Fosun earlier obtained the licence from Mainz-based BioNTech to exclusively develop and commercialise its mRNA Covid-19 vaccine products in China.
scmp.com",,,,1,['https://pbs.twimg.com/card_img/1357266752334409730/elemi0zK?format=jpg&name=small'],https://twitter.com/EricNgSCMP/status/1299238826921963525
Jörg,@jm3107,2020-08-28T07:33:30.000Z,"Fosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approvedFosun Pharma to supply Covid-19 vaccine to Hong Kong, Macau once approved
Fosun earlier obtained the licence from Mainz-based BioNTech to exclusively develop and commercialise its mRNA Covid-19 vaccine products in China.
scmp.com",,,,,['https://pbs.twimg.com/card_img/1357266752334409730/elemi0zK?format=jpg&name=small'],https://twitter.com/jm3107/status/1299248729795563520
Primadonna,@primadonnamagph,2020-08-29T07:34:13.000Z,"Fosun Pharma Inks Agreement To Supply Coronavirus Vaccines In Hong Kong And MacauFosun Pharma Inks Agreement To Supply Coronavirus Vaccines In Hong Kong And Macau
Fosun Pharma has reached a deal with Hong Kong-listed distributor Jacobson Pharma to supply it with up to 10 million vaccine doses for both Hong Kong and Macau.
btimesonline.com",,,,,[],https://twitter.com/primadonnamagph/status/1299611295151513600
Kathy Leung,@kathysleung,2020-08-29T00:35:01.000Z,"Shanghai’s Fosun Pharma inks agreement to supply 10 million doses of Covid-19 vaccine to Hong Kong and Macau once approved | South China Morning Post此私信可能包含敏感内容。更改设置
查看",,,1,,[],https://twitter.com/kathysleung/status/1299505803037081600
amin dada,@kambrone64,2020-08-29T21:03:46.000Z,"Fosun Pharma to Deliver German-Developed Vaccines to Hong Kong, MacaoFosun Pharma to Deliver German-Developed Vaccines to Hong Kong, Macao
Shanghai drugmaker would supply 10 million doses of partner BioNTech’s RNA-based Covid-19 inoculations under deal that eventually extends to mainland
caixinglobal.com",,1,,,[],https://twitter.com/kambrone64/status/1299815028250628096
Relaciones Internacionales Hoy,@rriihoy,2020-08-29T00:43:48.000Z,"#VacunaCOVID19 
 #AméricaLatina

Con + de 6M de los más de 13M de contagiados en el mundo, el continente americano, actualmente el + afectado por la pandemia, registró  la semana pasada el 60% de los nuevos contagios y el 64% de las muertes ocasionadas por el virus según la OPS",💉,1,,,[],https://twitter.com/rriihoy/status/1299508012642643976
Relaciones Internacionales Hoy,@rriihoy,2020-08-29T00:43:49.000Z,"La compañía biotecnológica alemana #BioNTech, en asociación con la estadounidense #Pfizer y la china #FosunPharma, eligieron a #Argentina para llevar a cabo una de las fases de prueba de su posible vacuna.",,1,,,[],https://twitter.com/rriihoy/status/1299508015570223104
United Van Rentals,@LasVegasVans,2020-08-29T16:04:10.000Z,"Fosun Pharma to Deliver German-Developed Vaccines to Hong Kong, Macao https://unitedvanrentals.comFosun Pharma to Deliver German-Developed Vaccines to Hong Kong, Macao
Shanghai drugmaker would supply 10 million doses of partner BioNTech’s RNA-based Covid-19 inoculations under deal that eventually extends to mainland
caixinglobal.com",,,,,['https://pbs.twimg.com/card_img/1357219724807999491/yJiVGxtu?format=jpg&name=small'],https://twitter.com/LasVegasVans/status/1299739631278108672
Wahanariau Media,@Wahanariau,2020-08-31T22:22:03.000Z,"Jacobson Pharma Collaborates with Fosun Pharma Group to Supply Potentially 10 Million Doses of BioNTech SEs…Jacobson Pharma Collaborates with Fosun Pharma Group to Supply Potentially 10 Million Doses of...
In the collaboration, Jacobson Pharma will provide all relevant support services to Fosun Pharma Group for the marketing, sales and distribution of the COVID-19 Vaccine in Hong Kong and Macau SAR...
wahanariau.com",,,,,[],https://twitter.com/Wahanariau/status/1300559505176973313
Eightk,@company8k,2020-08-31T15:04:51.000Z,"Polyphor inks licensing deal with Fosun Pharma  
@startuptickerCH
 ->https://bit.ly/3b9N70C",,,,,[],https://twitter.com/company8k/status/1300449478877630465
